  4           5        1.605100E+03     Z Position          
  4         101        1.000000E+00     Refraction Index for filter  1
  4         102        1.000000E+00     Refraction Index for filter  2
  4         103        1.000000E+00     Refraction Index for filter  3
  4         104        1.000000E+00     Refraction Index for filter  3
  4         105        1.000000E+00     Refraction Index for filter  3
  4         402       -5.000000E+02     Outer Stop
#Front of 2nd element of 1st doublet
  5           1        4.136803E-03     Curvature           
  5           5        1.610780E+03     Z Position          
  5         101        FK01		Refraction Index for filter  1
  5         102        FK01		Refraction Index for filter  2
  5         103        FK01		Refraction Index for filter  3
  5         104        FK01		Refraction Index for filter  3
  5         105        FK01		Refraction Index for filter  3
  5         402       -5.000000E+02     Outer Stop
#Back of 2nd element of 1st doublet
  6           1       -4.919110E-05     Curvature           
  6           5        1.645780E+03     Z Position          
  6         101        1.000000E+00     Refraction Index for filter  1
  6         102        1.000000E+00     Refraction Index for filter  2
  6         103        1.000000E+00     Refraction Index for filter  3
  6         104        1.000000E+00     Refraction Index for filter  3
  6         105        1.000000E+00     Refraction Index for filter  3
  6         402       -5.000000E+02     Outer Stop
#Front of 1st element of 2nd doublet
  7           1        4.579690E-03     Curvature           
  7           5        1.847350E+03     Z Position          
  7         101        FK01		Refraction Index for filter  1
  7         102        FK01		Refraction Index for filter  2
  7         103        FK01		Refraction Index for filter  3
  7         104        FK01		Refraction Index for filter  3
  7         105        FK01		Refraction Index for filter  3
  7         402       -5.000000E+02     Outer Stop
#Back of 1st element of 2nd doublet
  8           1       -2.098505E-06     Curvature           
  8           5        1.881130E+03     Z Position          
  8         101        1.000000E+00     Refraction Index for filter  1
  8         102        1.000000E+00     Refraction Index for filter  2
  8         103        1.000000E+00     Refraction Index for filter  3
  8         104        1.000000E+00     Refraction Index for filter  3
  8         105        1.000000E+00     Refraction Index for filter  3
  8         402       -5.000000E+02     Outer Stop
#Front of 2nd element of 2nd doublet
  9           1        4.011343E-04     Curvature           
  9           5        1.882130E+03     Z Position          
  9         101        LF7		Refraction Index for filter  1
  9         102        LF7		Refraction Index for filter  2
  9         103        LF7		Refraction Index for filter  3
  9         104        LF7		Refraction Index for filter  3
  9         105        LF7		Refraction Index for filter  3
  9         402       -5.000000E+02     Outer Stop
#Back of 2nd element of 2nd doublet
 10           1        2.482672E-03     Curvature           
 10           5        1.917130E+03     Z Position          
 10         101        1.000000E+00     Refraction Index for filter  1
 10         102        1.000000E+00     Refraction Index for filter  2
 10         103        1.000000E+00     Refraction Index for filter  3
 10         104        1.000000E+00     Refraction Index for filter  3
 10         105        1.000000E+00     Refraction Index for filter  3
 10         402       -5.000000E+02     Outer Stop
#Front of filter
 11           5        2.069860E+03     Z Position          
 11         101        BK7		Refraction Index for filter  1
 11         102        BK7		Refraction Index for filter  2
 11         103        BK7		Refraction Index for filter  3
 11         104        BK7		Refraction Index for filter  3
 11         105        BK7		Refraction Index for filter  3
 11         402       -5.000000E+02     Outer Stop
#Back of filter
 12           5        2.076860E+03     Z Position          
 12         101        1.000000E+00     Refraction Index for filter  1
 12         102        1.000000E+00     Refraction Index for filter  2
 12         103        1.000000E+00     Refraction Index for filter  3
 12         104        1.000000E+00     Refraction Index for filter  3
 12         105        1.000000E+00     Refraction Index for filter  3
 12         402        5.000000E+02     Outer Stop
#Front of field flattener/dewar window
 13           1       -5.600177E-03     Curvature           
 13           5        2.133960E+03     Z Position          
 13         101        SIO2		Refraction Index for filter  1
 13         102        SIO2		Refraction Index for filter  2
 13         103        SIO2		Refraction Index for filter  3
 13         104        SIO2		Refraction Index for filter  3
 13         105        SIO2		Refraction Index for filter  3
 13         402       -5.000000E+02     Outer Stop
#Back of field flattener/dewar window
 14           5        2.148970E+03     Z Position          
 14         101        1.000000E+00     Refraction Index for filter  1
 14         102        1.000000E+00     Refraction Index for filter  2
 14         103        1.000000E+00     Refraction Index for filter  3
 14         104        1.000000E+00     Refraction Index for filter  3
 14         105        1.000000E+00     Refraction Index for filter  3
 14         402       -5.000000E+02     Outer Stop
#Focal plane
 15           1        5.376340E-04     Curvature           
 15           5        2.181960E+03     Z Position          
 15         101        1.000000E+00     Refraction Index for filter  1
 15         102        1.000000E+00     Refraction Index for filter  2
 15         103        1.000000E+00     Refraction Index for filter  3
 15         104        1.000000E+00     Refraction Index for filter  3
 15         105        1.000000E+00     Refraction Index for filter  3
 15         402       -5.000000E+02     Outer Stop
